Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,ENCOUNTERS,PROCEDURES
d58c2592-9dfa-3b92-9699-76b6ec077b80,9656a864-3b93-356f-9fa6-d7988e249977,France571 Feil794,F,GENERAL PRACTICE,950 N MAIN ST STE 203,RANDOLPH,MA,023683064,42.1871612,-71.0568102,42,0
9f07a7e9-6223-3fe7-94b0-f7898570d428,4eddfa13-f996-3048-9bbc-541b0a29038a,Vince741 Schmidt332,M,GENERAL PRACTICE,736 CAMBRIDGE ST,BRIGHTON,MA,021353601,42.348649949999995,-71.14799584850206,8,0
4f1d115d-41e1-3dfd-a4e1-966d51180f83,845fbd9b-2d1c-39a8-8261-28ae40e4fab2,Sam879 Rippin620,F,GENERAL PRACTICE,14 PROSPECT STREET,UPTON,MA,015681431,42.1700209025178,-71.59409308099494,349,0
b8352da4-4291-3e54-b5c7-32a913eefc91,946ec45f-5c4a-361f-b158-927144864133,Glynda607 Harvey63,F,GENERAL PRACTICE,19 MIDSTATE DRIVE  SUITE 130,AUBURN,MA,015011856,42.1894693,-71.85604765,3,0
e8c8edf8-d94d-374a-87a2-c13e9eaee01f,bac9dc0c-cb0f-3fa6-aa12-819dd0fb922a,Floy720 Greenfelder433,F,GENERAL PRACTICE,1493 CAMBRIDGE ST,SOMERVILLE,MA,021452935,42.3875968,-71.0994968,37,0
39b7df1f-9fd6-3876-b5f0-601919cab7cb,84d5768f-3a21-3da9-aad2-bbf7a3ae2700,Elba502 Schneider199,F,GENERAL PRACTICE,817 MERRIMACK ST,LOWELL,MA,018543548,42.650296999999995,-71.32263756223612,41,0
2d37dd97-d425-38ad-8ebf-d792b91a433c,9ce6072b-d039-3cde-8eaf-950211b8ae88,Saul605 Ratke343,M,GENERAL PRACTICE,147 S MAIN ST,MIDDLETON,MA,019492446,42.585787222720036,-71.00861442427218,12,0
7a1ac710-e019-3099-ac57-c9afa36000c8,af8566eb-8918-3ec7-ba44-92b6a2cf8097,Trevor374 Walker122,M,GENERAL PRACTICE,81 HIGHLAND AVE,SALEM,MA,019702714,42.5112107,-70.90516241826194,243,0
daeb51b8-2dae-3843-9159-3f56fc63d31b,ecd3b321-0a8a-3ce6-81f0-982dd77fce43,Hunter736 Lesch175,M,GENERAL PRACTICE,25 HIGHLAND AVE,NEWBURYPORT,MA,019503867,42.81369325,-70.89091645747592,76,0
adfa02df-8a56-3f1b-8778-5f38a4bccdb7,c762a0ef-bfba-3261-b90c-4059f7bcc87d,Jerrod232 Cormier289,M,GENERAL PRACTICE,160 MAIN STREET,WALPOLE,MA,020814037,42.168752850000004,-71.23027591232932,1,0
1f55f7b4-200d-370d-b91d-802439ad7526,42c13743-f36f-370a-a5ca-3e3c9795e02d,Wade235 Toy286,M,GENERAL PRACTICE,17 CHIPMAN WAY,KINGSTON,MA,023641039,42.0115267956362,-70.78988939618995,1,0
6a58b6d1-ec1f-3082-a1df-1b748c4436b6,03d7ee12-bdfe-3e48-9d29-757eb6f01ad0,Phuong301 Wisozk929,F,GENERAL PRACTICE,44 SUMMER ST,DANVERS,MA,019231574,42.57663745,-70.94996137026163,2,0
581bf213-d773-3e45-8e09-a020a53b159a,4f5e8f16-a31b-3071-8556-d7188ede313d,Kala987 Wolf938,F,GENERAL PRACTICE,575 BEECH ST,HOLYOKE,MA,010402223,42.20105435,-72.628169560868,18,0
29a312c6-d691-3b0f-a5db-6436034ac93c,69cb2157-b620-3c51-9c94-f516462d2d55,Luther918 Schroeder447,M,GENERAL PRACTICE,11 WATER ST,ARLINGTON,MA,02476,42.41642055,-71.15424293038585,56,0
b13e3ecb-c473-3800-abbe-563b1c99417e,ae3eab22-8868-37bb-9a59-2b8bfe14bf34,Minh326 Smitham825,M,GENERAL PRACTICE,2033 MAIN STREET,ATHOL,MA,01331,42.58522105,-72.20868129339888,191,0
6ff97210-647b-359c-a83a-f680f30eae55,9a20d707-68e4-32c0-b2b2-2f5d5c2012cd,Lorinda137 Pouros728,F,GENERAL PRACTICE,131 CAMBRIDGE ST STE 1,BURLINGTON,MA,018033711,42.50284395,-71.19574553661971,97,0
b1ef20e2-7d20-33fa-bee2-d354d0e75e4d,41f66e18-8eb7-32f2-9371-7df5bf2b8d21,Lonnie913 Mraz590,M,GENERAL PRACTICE,170 UNIVERSITY DRIVE,GREENFIELD,MA,013011238,42.6097476,-72.5979752,3,0
66a12c9e-f44e-34d1-a535-b63c3455e898,a25107f7-f4f5-36fc-98e4-f3e1b5875c91,Tracy345 Wilderman619,M,GENERAL PRACTICE,1285 BEACON ST,WOBURN,MA,018012157,42.4979478,-71.1684508,16,0
d91134e1-ac63-36ba-b204-9acd12383e29,0e6c3ad1-24c1-34cb-bb6d-e8438fa319e2,Vern731 Casper496,M,GENERAL PRACTICE,50 DODGE ST,SWAMPSCOTT,MA,019071300,42.4699241,-70.9171507,6,0
f5f14bd4-a585-3d92-980f-eaba4924b9a3,3695125c-c052-3ece-898a-2a6448987ae5,Sean831 DuBuque211,M,GENERAL PRACTICE,2040 BOSTON RD STE 5,WILBRAHAM,MA,010951380,42.150295650000004,-72.47288272264812,28,0
f608bce0-5e23-310c-84e0-28bd43ab0c15,bdd9ad72-443a-3563-a626-4c45f6d058b2,Zachary28 Bogan287,M,GENERAL PRACTICE,147 PELHAM STREET,WORCESTER,MA,016072105,42.265209,-71.814005,8,0
3ff24ef0-696e-31af-ae73-44152616fdc1,05fcf001-ab24-3d7d-85f7-f64942d82738,Leonarda398 Schumm995,F,GENERAL PRACTICE,250 POND STREET,FRAMINGHAM,MA,017014592,42.2838619,-71.4093719,181,0
f76e8991-0ddd-3bb0-b351-61bd92e32a46,e7b77e8f-b607-3273-aef9-ad1bca48813f,Rolland302 Turcotte120,M,GENERAL PRACTICE,209 W CENTRAL ST STE 216,NATICK,MA,017603716,42.28202598359604,-71.3899479380402,37,0
3027e5c4-7a62-3c02-95d8-a47500bb6732,0e3a24c3-b772-3059-b3fd-8a4710068a82,Malka46 Gerhold939,F,GENERAL PRACTICE,416 BROADWAY,RAYNHAM,MA,027671737,41.940680799999996,-71.07864352196617,66,0
8dde7df7-e672-36c1-b971-5cd7cdcff22f,f68ebf98-ba5b-35af-b2bd-da56cc5b13be,Diana207 Martínez540,F,GENERAL PRACTICE,270 LITTLETON RD STE 22,WESTFORD,MA,018863524,42.5569148,-71.4366336131239,3,0
dd680418-4c52-37cd-a885-2fa1182b0cdb,b8d40f5c-9e4d-3639-89ef-8bf375cb3184,Joshua658 Howe413,M,GENERAL PRACTICE,190 OLD DERBY STREET,HINGHAM,MA,020434065,42.1807101,-70.9170852970031,1,0
3f9e6a84-0667-394d-81a0-30fe74e0777a,9adfae03-673d-365d-9052-f705098fa3e4,Daniel959 Wolff180,M,GENERAL PRACTICE,51 BLOSSOM ST,BOSTON,MA,021142699,42.36305545,-71.06643399281765,75,0
dc263dbc-1599-3228-bd67-eccb7f0bcc2a,9f85a8c8-007c-3490-a7b7-4a0324c13307,Marilu588 Coronado577,F,GENERAL PRACTICE,70 FULTON ST,BOSTON,MA,021091402,42.362439499999994,-71.05377386223965,80,0
fae91197-c258-3c13-8ee9-691791e16d6c,25431f9a-00e4-36d8-9810-4125328eec50,Kati243 Ruecker817,F,GENERAL PRACTICE,55 FRUIT ST,WALTHAM,MA,02451,42.3756401,-71.2358004,7,0
648f6c45-8dec-390a-b285-99c6ee972395,89171335-b9c0-3326-98d6-a837d432b9fd,Lorette239 Hauck852,F,GENERAL PRACTICE,150 FLANDERS ROAD,LYNN,MA,019042915,42.466763,-70.9494939,188,0
6cdf1694-4dd5-371e-a6d4-760ef0b8c3e1,5d2ca149-126a-3dd3-a029-35b55c89988b,Oren284 Hamill307,M,GENERAL PRACTICE,87 BRIARWOOD CIR,WORCESTER,MA,016061225,42.32061485,-71.7709968832562,1,0
82182e94-94c9-3bde-ab30-65af1b61b4c5,01bde980-bf89-3138-8912-7360dff33247,Caroline183 Lang846,F,GENERAL PRACTICE,456 PARK AVE,WORCESTER,MA,016101254,42.25512735,-71.82580924803523,7,0
52dc1a8f-9eaa-3d32-bae9-b724b2503d9b,1484fc69-2eb0-3bba-8656-d5ead4973895,Lashawnda573 Schaefer657,F,GENERAL PRACTICE,260 MERRIMAC ST,NEWBURYPORT,MA,019502192,42.817380099999994,-70.88125573659471,30,0
98703b98-8897-32da-ac73-11ef0ae774e4,217cb6f6-e822-3831-9d9d-ffa104971042,Luther918 Jakubowski832,M,GENERAL PRACTICE,2 REHABILITATION WAY,WOBURN,MA,018016003,42.46352265,-71.161925472006,429,0
05db2f12-aba0-3292-9a93-8b8d3e75a292,e2a8b444-9b8f-36ff-84c4-05ee98589482,Manuela585 Valdés907,F,GENERAL PRACTICE,8 SHIPWAY PL # C-8,CHARLESTOWN,MA,021294301,42.3778749,-71.0619957,89,0
7bb45871-c381-325f-bc9b-cf606b20e216,71f4c23f-7559-31ff-8f42-a672e80b85a2,Clayton230 Jast432,M,GENERAL PRACTICE,300 FIRST AVENUE,WESTBOROUGH,MA,015812831,42.2694308,-71.6129907,111,0
18d3653a-85d5-3908-be92-3dd6591e7c4e,e0cc7e8e-e1a4-3a02-b589-0a35741d39fe,Alla648 Towne435,F,GENERAL PRACTICE,990 PARADISE RD,SWAMPSCOTT,MA,019071831,42.48374535000001,-70.90120467000462,12,0
bb78d206-23c2-3d08-b3ac-a5e19154ac07,121b0ad1-1beb-3caa-9271-3d3f726bb727,Cortez851 Price929,M,GENERAL PRACTICE,1030 MAIN STREET,WALTHAM,MA,024517447,42.375828,-71.2527956,4,0
5f275931-971f-3a88-aa1b-0efe0a9fbbbc,9ba25035-53e5-344b-9b9e-94331a58d1d4,Edwin773 Schultz619,M,GENERAL PRACTICE,420 MAIN ST,WALPOLE,MA,020812553,42.161882199999994,-71.2388707178431,35,0
11c9cee9-0b11-367a-a569-206d2d45bf33,2fc3d86d-4194-3ad1-bb8a-99d5d34119a1,Trent525 Krajcik437,M,GENERAL PRACTICE,300 CONGRESS ST STE 203,QUINCY,MA,021690907,42.2345525,-71.01493330273374,29,0
384d7ad6-99a8-3651-b062-2dd81a14e994,67cade01-dcfe-37b7-8e2c-b712d9e6fbba,Lelah386 Wintheiser220,F,GENERAL PRACTICE,694 MAIN ST,HOLDEN,MA,015201862,42.3406819,-71.8390289,101,0
7975e847-1f32-334e-999a-68a588670605,9f368e75-397f-3d77-a317-9a005512a4e2,Franklin857 Pfannerstill264,M,GENERAL PRACTICE,381 PARK AVE,WORCESTER,MA,016101026,42.2583962,-71.82204240042036,32,0
2927d6f0-ab95-3a1d-810e-34089d3f5831,95f6c328-96dd-3fb8-a56e-9aad566094b4,Burton124 Schoen8,M,GENERAL PRACTICE,4 STONY HILL ROAD,WILBRAHAM,MA,010951027,42.1552861,-72.48384800788648,9,0
bfc59723-2992-344e-97e3-30fd3c9de183,47602b5b-f4aa-3c73-aa26-2268ccf7a83c,Christopher407 Fisher429,M,GENERAL PRACTICE,90 LINDALL STREET,DANVERS,MA,019232125,42.574712149999996,-70.94359556912616,15,0
b40ce5c8-494c-32f5-82bc-3e092514c911,76baa51d-0d0f-359d-a07b-7b999a43d42e,Dong972 Gibson10,F,GENERAL PRACTICE,101 STATION DR STE 240,WESTWOOD,MA,020902336,42.20728361922244,-71.15698168263435,10,0
1af3626d-3c80-3ff0-9942-a5fcf9e79fba,20f63278-6709-3195-b767-782d2a10bd5c,Stacee229 Krajcik437,F,GENERAL PRACTICE,640 CONCORD AVENUE,CAMBRIDGE,MA,021381116,42.389222000000004,-71.14799280677965,10,0
2358968c-ad56-3a45-934b-86219ba0786f,c709c5eb-ddd7-3778-84f7-0931a4d1c718,Jim478 Goyette777,M,GENERAL PRACTICE,1200 CENTRE ST,ROSLINDALE,MA,021311000,42.29768,-71.130463,3,0
35949f33-6b21-3a27-be5b-c59cc2eb62b0,c05d73d0-b348-32ce-9fe5-13a720950f37,Rema399 McDermott739,F,GENERAL PRACTICE,45 DRUM HILL RD,CHELMSFORD,MA,018241503,42.6255635,-71.3615131,7,0
abc74ec2-e036-3f59-be82-fc684f492fdd,ac0fde88-b0ad-3388-a4a8-b8fc2a4f4af2,Lloyd546 Wuckert783,M,GENERAL PRACTICE,150 YORK STREET,STOUGHTON,MA,020729105,42.144646800000004,-71.09875876961266,173,0
3b4a9c0b-2703-3878-9948-0d9b3d51de13,de3cc142-803a-3ed4-8945-75ec88a84784,Brittni468 Trantow673,F,GENERAL PRACTICE,51 HOSPITAL ROAD,BALDWINVILLE,MA,014361215,42.6108483,-72.0608364,19,0
29e14a93-2291-3d62-90bb-7d7fc2038cf3,0592d4e5-a0fb-3143-83cd-8e5a6b066a96,Ana Luisa894 Gallardo890,F,GENERAL PRACTICE,20 EAST ST,HANOVER,MA,023391638,42.1278249,-70.82664947485381,20,0
fc28af97-1c8c-3fcb-9f01-455ce54aeacb,7b5bf0fc-c5c0-3f22-980b-fdfff326a9b4,Lorenzo669 Castañeda925,M,GENERAL PRACTICE,40 CUMBERLAND AVE,NORTH ATTLEBORO,MA,027604445,41.9316677,-71.35407469790115,7,0
dd403282-3c94-34f4-9333-ea9d75473c38,6aae7a31-90df-3455-ad8d-81f8cf2d21e8,Houston994 Funk324,M,GENERAL PRACTICE,680 CENTRE ST,BROCKTON,MA,023023308,42.0872752,-70.9910738855076,80,0
e6f17b2e-e9ba-357a-b215-9d2248d2c609,14036728-b721-3e4b-8755-8ee8ab6ed15e,Rocky100 Schmeler639,M,GENERAL PRACTICE,625 MOUNT AUBURN ST,CAMBRIDGE,MA,021384518,42.375351,-71.1468628,29,0
